signal,n_trades,mean_return,excess_return_vs_matched_random,p_value_vs_matched_random,ict.ob_swing_len,ict.mss_pivot_len,ict.displacement_perc_body,ict.sweep_penetration_atr,smc.swing_len,smc.internal_len,draw
ict_liquidity_buyside_swept,1735,0.006356200387706757,-0.000324840559990971,0.5913771800598009,10,8,0.4036288671441264,0.4663779235594015,42,13,5
ict_liquidity_sellside_pool_formed,1849,-0.009067041289217226,-0.002292834676859941,0.9454670164391725,10,8,0.4036288671441264,0.4663779235594015,42,13,5
ict_liquidity_sellside_swept,1237,-0.011645335876727624,-0.004908394048756667,0.9971670239012436,10,8,0.4036288671441264,0.4663779235594015,42,13,5
ict_mss_bearish,1728,-0.008023886314494829,-0.0010451608958232548,0.7601912868246996,10,8,0.4036288671441264,0.4663779235594015,42,13,5
ict_mss_bullish,1734,0.003972524943114511,-0.0030135109315833864,0.9793528157259291,10,8,0.4036288671441264,0.4663779235594015,42,13,5
ict_nwog_gap_down,7771,-0.0074609541369354895,-0.0005185703297956677,0.7806794361952906,10,8,0.4036288671441264,0.4663779235594015,42,13,5
ict_nwog_gap_up,8734,0.006989213289592376,3.806788000517217e-05,0.47592891614316346,10,8,0.4036288671441264,0.4663779235594015,42,13,5
ict_ob_bearish_formed,1381,-0.0078080616916396265,-0.0008239211895681954,0.6874475766988188,10,8,0.4036288671441264,0.4663779235594015,42,13,5
ict_ob_bearish_mitigated,1227,0.005353344199216388,-0.0016516043331321131,0.8237051458013775,10,8,0.4036288671441264,0.4663779235594015,42,13,5
ict_ob_bullish_formed,1967,0.004347032237584844,-0.0026532812467594596,0.9733623640151646,10,8,0.4036288671441264,0.4663779235594015,42,13,5
ict_ob_bullish_mitigated,1277,-0.00977303889800904,-0.0029197457008298703,0.9537142957470778,10,8,0.4036288671441264,0.4663779235594015,42,13,5
ict_sweep_buyside_bearish,2810,-0.0064207336878898584,0.000384600030639364,0.36657442192292966,10,8,0.4036288671441264,0.4663779235594015,42,13,5
ict_sweep_sellside_bullish,2144,0.009281964634798953,0.0023996963742427477,0.03433785521301938,10,8,0.4036288671441264,0.4663779235594015,42,13,5
ict_volume_imbalance_bearish,5045,-0.009415081939126553,-0.0025412157087679388,0.9987350022215988,10,8,0.4036288671441264,0.4663779235594015,42,13,5
ict_volume_imbalance_bullish,6878,0.003829990662614132,-0.002981997350039685,0.9999910864480701,10,8,0.4036288671441264,0.4663779235594015,42,13,5
smc_equal_highs,608,-0.006723847601595759,0.00015417538021324142,0.4750942388654891,10,8,0.4036288671441264,0.4663779235594015,42,13,5
smc_equal_lows,566,0.004623623441085305,-0.00262050862856175,0.8353347025597642,10,8,0.4036288671441264,0.4663779235594015,42,13,5
smc_fvg_bearish_formed,4076,-0.011046893020218933,-0.0041614177766649725,0.9999935601008247,10,8,0.4036288671441264,0.4663779235594015,42,13,5
smc_fvg_bullish_formed,4184,0.006487487426096057,-0.0005844099253412656,0.7279269880887392,10,8,0.4036288671441264,0.4663779235594015,42,13,5
smc_internal_bos_bearish,354,-0.009690914084990536,-0.0024091495096304812,0.7508881364459659,10,8,0.4036288671441264,0.4663779235594015,42,13,5
smc_internal_bos_bullish,768,0.0031856294426590337,-0.003980778382938,0.9643435491782668,10,8,0.4036288671441264,0.4663779235594015,42,13,5
smc_internal_choch_bearish,648,-0.0050121263088056395,0.0019887043267456297,0.20702327402823323,10,8,0.4036288671441264,0.4663779235594015,42,13,5
smc_internal_choch_bullish,646,0.006817575983811878,-0.00020065958724521226,0.5327581345476033,10,8,0.4036288671441264,0.4663779235594015,42,13,5
smc_internal_ob_bearish_formed,1002,-0.006665111211769166,0.0004349715342534706,0.41434477718160984,10,8,0.4036288671441264,0.4663779235594015,42,13,5
smc_internal_ob_bearish_mitigated,991,0.006717419616220519,-0.00038206540096988144,0.5749805302405471,10,8,0.4036288671441264,0.4663779235594015,42,13,5
smc_internal_ob_bullish_formed,1414,0.004844920436707646,-0.002253793416871845,0.9163019275498553,10,8,0.4036288671441264,0.4663779235594015,42,13,5
smc_internal_ob_bullish_mitigated,1321,-0.0073009275093738925,-0.00024888511665652636,0.5584786101722387,10,8,0.4036288671441264,0.4663779235594015,42,13,5
smc_swing_bos_bearish,85,0.0027175629819555895,0.009612398103561872,0.0958055182349869,10,8,0.4036288671441264,0.4663779235594015,42,13,5
smc_swing_bos_bullish,326,0.009736909362172,0.0027836076185925257,0.1960745794558184,10,8,0.4036288671441264,0.4663779235594015,42,13,5
smc_swing_choch_bearish,197,0.004939996302822983,0.011832685292561304,0.0034366443734432342,10,8,0.4036288671441264,0.4663779235594015,42,13,5
smc_swing_choch_bullish,198,0.004137145938481547,-0.0027963331505577674,0.7372028848043344,10,8,0.4036288671441264,0.4663779235594015,42,13,5
smc_swing_ob_bearish_formed,282,0.004270113918873592,0.01116344979233098,0.0015568095505073519,10,8,0.4036288671441264,0.4663779235594015,42,13,5
smc_swing_ob_bearish_mitigated,278,0.004723551482954118,-0.0021726128598277697,0.7160350892799308,10,8,0.4036288671441264,0.4663779235594015,42,13,5
smc_swing_ob_bullish_formed,524,0.007620968221159195,0.0006751567172723748,0.3982377286298392,10,8,0.4036288671441264,0.4663779235594015,42,13,5
smc_swing_ob_bullish_mitigated,493,-0.011486220793270597,-0.0046254423261461635,0.9567861390026944,10,8,0.4036288671441264,0.4663779235594015,42,13,5
ict_bos_bearish,2558,-0.013049065898080853,-0.0060651414344628585,0.9999994780114311,17,5,0.1588880613349807,0.24006883189733874,24,5,6
ict_bos_bullish,4884,0.0031430596350568493,-0.003792657163908985,0.9999963704018686,17,5,0.1588880613349807,0.24006883189733874,24,5,6
ict_bpr_bearish,588,-0.004589597458904221,0.002174214612316581,0.1932164106649072,17,5,0.1588880613349807,0.24006883189733874,24,5,6
ict_bpr_bullish,565,0.003120236632532027,-0.004058455554502919,0.9336091908291801,17,5,0.1588880613349807,0.24006883189733874,24,5,6
ict_displacement_bearish,4667,-0.00806442454707672,-0.0011150244870888988,0.8940571400310567,17,5,0.1588880613349807,0.24006883189733874,24,5,6
ict_displacement_bullish,5104,0.004452502890200005,-0.002588940915260559,0.9988715207464801,17,5,0.1588880613349807,0.24006883189733874,24,5,6
ict_fvg_bearish_formed,2592,-0.008796161144154227,-0.0018715381551053433,0.9385637829538289,17,5,0.1588880613349807,0.24006883189733874,24,5,6
ict_fvg_bullish_formed,3046,0.003770641814818835,-0.003253148812350177,0.9982527076433453,17,5,0.1588880613349807,0.24006883189733874,24,5,6
ict_liquidity_buyside_pool_formed,3608,0.009257161517212419,0.0025441165437047547,0.004439188871121,17,5,0.1588880613349807,0.24006883189733874,24,5,6
ict_liquidity_buyside_swept,2774,0.006284540326023712,-0.00043909391054587285,0.6535760031138567,17,5,0.1588880613349807,0.24006883189733874,24,5,6
ict_liquidity_sellside_pool_formed,3191,-0.008217001961922864,-0.0014066997141683598,0.9049726406299119,17,5,0.1588880613349807,0.24006883189733874,24,5,6
ict_liquidity_sellside_swept,2059,-0.010554526279823171,-0.003722827266866709,0.9968896453181603,17,5,0.1588880613349807,0.24006883189733874,24,5,6
ict_mss_bearish,2245,-0.009291502621321569,-0.0023110145564710196,0.9630079144188252,17,5,0.1588880613349807,0.24006883189733874,24,5,6
ict_mss_bullish,2246,0.005470294675150915,-0.0015153038839450274,0.8791278374172605,17,5,0.1588880613349807,0.24006883189733874,24,5,6
ict_nwog_gap_down,7771,-0.0074609541369354895,-0.0005185703297956677,0.7806794361952906,17,5,0.1588880613349807,0.24006883189733874,24,5,6
ict_nwog_gap_up,8734,0.006989213289592376,3.806788000517217e-05,0.47592891614316346,17,5,0.1588880613349807,0.24006883189733874,24,5,6
ict_ob_bearish_formed,795,-0.00780598368514659,-0.0007658290911220873,0.6324180956597225,17,5,0.1588880613349807,0.24006883189733874,24,5,6
ict_ob_bearish_mitigated,717,0.0062331429241223,-0.0008477119109217132,0.6394496018059859,17,5,0.1588880613349807,0.24006883189733874,24,5,6
ict_ob_bullish_formed,1210,0.0037676410201971126,-0.0032184418197752467,0.9677411987879745,17,5,0.1588880613349807,0.24006883189733874,24,5,6
ict_ob_bullish_mitigated,720,-0.009393481411143536,-0.00268339916801641,0.8786524571512526,17,5,0.1588880613349807,0.24006883189733874,24,5,6
ict_sweep_buyside_bearish,4056,-0.006361519514568847,0.0004388444944491499,0.3186430668473572,17,5,0.1588880613349807,0.24006883189733874,24,5,6
ict_sweep_sellside_bullish,3052,0.009029855543878371,0.0021440498709971627,0.025383367215303806,17,5,0.1588880613349807,0.24006883189733874,24,5,6
ict_volume_imbalance_bearish,5045,-0.009415081939126553,-0.0025412157087679388,0.9987350022215988,17,5,0.1588880613349807,0.24006883189733874,24,5,6
ict_volume_imbalance_bullish,6878,0.003829990662614132,-0.002981997350039685,0.9999910864480701,17,5,0.1588880613349807,0.24006883189733874,24,5,6
smc_equal_highs,608,-0.006723847601595759,0.00015417538021324142,0.4750942388654891,17,5,0.1588880613349807,0.24006883189733874,24,5,6
smc_equal_lows,566,0.004623623441085305,-0.00262050862856175,0.8353347025597642,17,5,0.1588880613349807,0.24006883189733874,24,5,6
smc_fvg_bearish_formed,4076,-0.011046893020218933,-0.0041614177766649725,0.9999935601008247,17,5,0.1588880613349807,0.24006883189733874,24,5,6
smc_fvg_bullish_formed,4184,0.006487487426096057,-0.0005844099253412656,0.7279269880887392,17,5,0.1588880613349807,0.24006883189733874,24,5,6
smc_internal_bos_bearish,1033,-0.013017459062688181,-0.0061476922027532506,0.9991171430275274,17,5,0.1588880613349807,0.24006883189733874,24,5,6
smc_internal_bos_bullish,1928,0.0019559153144755605,-0.005030345119841748,0.9998628193578041,17,5,0.1588880613349807,0.24006883189733874,24,5,6
smc_internal_choch_bearish,1571,-0.007168838785609922,-0.0001805238048073485,0.5463103665479198,17,5,0.1588880613349807,0.24006883189733874,24,5,6
smc_internal_choch_bullish,1577,0.008427884475076228,0.0014453878178237846,0.17513329621780827,17,5,0.1588880613349807,0.24006883189733874,24,5,6
smc_internal_ob_bearish_formed,2604,-0.009488971176632135,-0.002547683925805089,0.9822501486492624,17,5,0.1588880613349807,0.24006883189733874,24,5,6
smc_internal_ob_bearish_mitigated,2570,0.007675672825390328,0.0007283258167823763,0.2752264940315658,17,5,0.1588880613349807,0.24006883189733874,24,5,6
smc_internal_ob_bullish_formed,3505,0.004867839812697316,-0.0021167271903985117,0.980695397309905,17,5,0.1588880613349807,0.24006883189733874,24,5,6
smc_internal_ob_bullish_mitigated,3254,-0.006766356171569714,0.00018841787572881387,0.4298198005240004,17,5,0.1588880613349807,0.24006883189733874,24,5,6
smc_swing_bos_bearish,176,-0.004809572312910095,0.0023136505591556345,0.32371984717942703,17,5,0.1588880613349807,0.24006883189733874,24,5,6
smc_swing_bos_bullish,507,0.0034461602256214826,-0.0036367737511250617,0.9158883308863082,17,5,0.1588880613349807,0.24006883189733874,24,5,6
smc_swing_choch_bearish,365,-0.004339382019917243,0.002539041170385211,0.21488479765261642,17,5,0.1588880613349807,0.24006883189733874,24,5,6
smc_swing_choch_bullish,365,0.0037448165597535137,-0.0031606190917416433,0.8355258402650497,17,5,0.1588880613349807,0.24006883189733874,24,5,6
smc_swing_ob_bearish_formed,541,-0.004492345959966675,0.0024657163134972158,0.18233964601819008,17,5,0.1588880613349807,0.24006883189733874,24,5,6
smc_swing_ob_bearish_mitigated,533,0.006240047756960028,-0.0007301686340434954,0.60493747829601,17,5,0.1588880613349807,0.24006883189733874,24,5,6
smc_swing_ob_bullish_formed,872,0.003571171191169867,-0.003437465894846452,0.953713497714191,17,5,0.1588880613349807,0.24006883189733874,24,5,6
smc_swing_ob_bullish_mitigated,823,-0.009107184050668519,-0.0021371837279334843,0.8438556486568045,17,5,0.1588880613349807,0.24006883189733874,24,5,6
ict_bos_bearish,2147,-0.013688219980797469,-0.0066686179597563065,0.9999993997719223,11,9,0.514401271602631,0.9278915985351913,22,10,7
ict_bos_bullish,4426,0.0036354512158144636,-0.0033099641160054196,0.9999028057519449,11,9,0.514401271602631,0.9278915985351913,22,10,7
ict_bpr_bearish,2179,-0.007728460070789139,-0.0007698813159002348,0.7208117901956053,11,9,0.514401271602631,0.9278915985351913,22,10,7
ict_bpr_bullish,2237,0.004290583285565767,-0.002755668718507619,0.982588519546498,11,9,0.514401271602631,0.9278915985351913,22,10,7
ict_displacement_bearish,15532,-0.008438697909543923,-0.0015093685769715258,0.9994760433196812,11,9,0.514401271602631,0.9278915985351913,22,10,7
ict_displacement_bullish,17092,0.004942598372884004,-0.0020288018540180466,0.9999986333856946,11,9,0.514401271602631,0.9278915985351913,22,10,7
ict_fvg_bearish_formed,6956,-0.008868651154336413,-0.0019287279308432175,0.9962764944747783,11,9,0.514401271602631,0.9278915985351913,22,10,7
ict_fvg_bullish_formed,8562,0.004373987073654068,-0.0026018959234233533,0.9999777635130807,11,9,0.514401271602631,0.9278915985351913,22,10,7
ict_liquidity_buyside_pool_formed,1872,0.007598401485577107,0.0010160869770772726,0.226554095497343,11,9,0.514401271602631,0.9278915985351913,22,10,7
ict_liquidity_buyside_swept,1510,0.006354940018023965,-0.00024650183779904595,0.5649450052117744,11,9,0.514401271602631,0.9278915985351913,22,10,7
ict_liquidity_sellside_pool_formed,1574,-0.008801628944741385,-0.0020514824458542063,0.9076027465355052,11,9,0.514401271602631,0.9278915985351913,22,10,7
ict_liquidity_sellside_swept,1061,-0.010804573737886613,-0.004086337285519151,0.9836410223816112,11,9,0.514401271602631,0.9278915985351913,22,10,7
ict_mss_bearish,1604,-0.00875302745421967,-0.0017962000390009435,0.8796908377057586,11,9,0.514401271602631,0.9278915985351913,22,10,7
ict_mss_bullish,1612,0.003924714673327392,-0.0030388371689885592,0.9766582233344182,11,9,0.514401271602631,0.9278915985351913,22,10,7
ict_nwog_gap_down,7771,-0.0074609541369354895,-0.0005185703297956677,0.7806794361952906,11,9,0.514401271602631,0.9278915985351913,22,10,7
ict_nwog_gap_up,8734,0.006989213289592376,3.806788000517217e-05,0.47592891614316346,11,9,0.514401271602631,0.9278915985351913,22,10,7
ict_ob_bearish_formed,1260,-0.006223416356093368,0.0008110634370355821,0.3238210323611408,11,9,0.514401271602631,0.9278915985351913,22,10,7
ict_ob_bearish_mitigated,1119,0.005174790308053733,-0.0018748899808374488,0.8420510359939395,11,9,0.514401271602631,0.9278915985351913,22,10,7
ict_ob_bullish_formed,1809,0.0038645334622800045,-0.0031591067373460077,0.9863367810572407,11,9,0.514401271602631,0.9278915985351913,22,10,7
ict_ob_bullish_mitigated,1161,-0.009355031671104186,-0.002511706686966985,0.9165123116632814,11,9,0.514401271602631,0.9278915985351913,22,10,7
ict_sweep_buyside_bearish,1434,-0.006651753453359425,0.00023677160579009364,0.4414556617063227,11,9,0.514401271602631,0.9278915985351913,22,10,7
ict_sweep_sellside_bullish,1088,0.006798681872686803,-7.927547468453752e-05,0.5169213515430777,11,9,0.514401271602631,0.9278915985351913,22,10,7
ict_volume_imbalance_bearish,5045,-0.009415081939126553,-0.0025412157087679388,0.9987350022215988,11,9,0.514401271602631,0.9278915985351913,22,10,7
ict_volume_imbalance_bullish,6878,0.003829990662614132,-0.002981997350039685,0.9999910864480701,11,9,0.514401271602631,0.9278915985351913,22,10,7
smc_equal_highs,608,-0.006723847601595759,0.00015417538021324142,0.4750942388654891,11,9,0.514401271602631,0.9278915985351913,22,10,7
smc_equal_lows,566,0.004623623441085305,-0.00262050862856175,0.8353347025597642,11,9,0.514401271602631,0.9278915985351913,22,10,7
smc_fvg_bearish_formed,4076,-0.011046893020218933,-0.0041614177766649725,0.9999935601008247,11,9,0.514401271602631,0.9278915985351913,22,10,7
smc_fvg_bullish_formed,4184,0.006487487426096057,-0.0005844099253412656,0.7279269880887392,11,9,0.514401271602631,0.9278915985351913,22,10,7
smc_internal_bos_bearish,396,-0.008992749959521823,-0.0020440020944777273,0.7363339727709597,11,9,0.514401271602631,0.9278915985351913,22,10,7
smc_internal_bos_bullish,789,0.005328449285493296,-0.0017088753983307689,0.7830774431190908,11,9,0.514401271602631,0.9278915985351913,22,10,7
smc_internal_choch_bearish,724,-0.00755368372700835,-0.0005384766308351796,0.5928826580817211,11,9,0.514401271602631,0.9278915985351913,22,10,7
smc_internal_choch_bullish,720,0.006284037891382389,-0.000745558719495323,0.6271366395512586,11,9,0.514401271602631,0.9278915985351913,22,10,7
smc_internal_ob_bearish_formed,1120,-0.008062496430647041,-0.0010707874197659374,0.7168563602702189,11,9,0.514401271602631,0.9278915985351913,22,10,7
smc_internal_ob_bearish_mitigated,1111,0.00808262237920247,0.0010961790563135745,0.2791875315619391,11,9,0.514401271602631,0.9278915985351913,22,10,7
smc_internal_ob_bullish_formed,1509,0.00578439613522169,-0.0012492411976935784,0.7856930735670307,11,9,0.514401271602631,0.9278915985351913,22,10,7
smc_internal_ob_bullish_mitigated,1408,-0.007505084064144177,-0.0005133789774142113,0.6230394388473169,11,9,0.514401271602631,0.9278915985351913,22,10,7
smc_swing_bos_bearish,196,-0.005470381819444232,0.001729833853442617,0.3608415970964093,11,9,0.514401271602631,0.9278915985351913,22,10,7
smc_swing_bos_bullish,538,0.0018344509942790405,-0.0052042269304179364,0.9797325056932846,11,9,0.514401271602631,0.9278915985351913,22,10,7
smc_swing_choch_bearish,402,-0.005229500379011438,0.0017091193545840395,0.29132290760617285,11,9,0.514401271602631,0.9278915985351913,22,10,7
smc_swing_choch_bullish,403,0.004613754198813143,-0.002350608911193699,0.7740773505570954,11,9,0.514401271602631,0.9278915985351913,22,10,7
smc_swing_ob_bearish_formed,598,-0.00530845148657804,0.0017159087221029056,0.2566008807953889,11,9,0.514401271602631,0.9278915985351913,22,10,7
smc_swing_ob_bearish_mitigated,590,0.005537540710911179,-0.0014986983590076644,0.7145053615329925,11,9,0.514401271602631,0.9278915985351913,22,10,7
smc_swing_ob_bullish_formed,941,0.003024737063808523,-0.0039821142186779075,0.97831087601108,11,9,0.514401271602631,0.9278915985351913,22,10,7
smc_swing_ob_bullish_mitigated,887,-0.008087932529968294,-0.0011234980958684786,0.7089710578271051,11,9,0.514401271602631,0.9278915985351913,22,10,7
ict_bos_bearish,2719,-0.013035148197546639,-0.006031233530466009,0.9999997265282897,8,4,0.11323183164553632,0.16246044557353423,80,6,8
ict_bos_bullish,5036,0.0034221655870733405,-0.003518654421556413,0.99998829618205,8,4,0.11323183164553632,0.16246044557353423,80,6,8
ict_bpr_bearish,338,7.593266828950046e-05,0.0067859305171801745,0.02007112068402227,8,4,0.11323183164553632,0.16246044557353423,80,6,8
ict_bpr_bullish,334,0.005999730109619714,-0.0011840451744661211,0.6309147883666535,8,4,0.11323183164553632,0.16246044557353423,80,6,8
ict_displacement_bearish,3008,-0.007636109893094669,-0.0007087274337975354,0.7351546427821127,8,4,0.11323183164553632,0.16246044557353423,80,6,8
ict_displacement_bullish,3257,0.005194525594847965,-0.0019170523423111506,0.9619095412020469,8,4,0.11323183164553632,0.16246044557353423,80,6,8
ict_fvg_bearish_formed,1737,-0.008316983755490812,-0.0014100240743081562,0.8280427967833293,8,4,0.11323183164553632,0.16246044557353423,80,6,8
ict_fvg_bullish_formed,1983,0.0046830303376388435,-0.002394374747388936,0.956536080606106,8,4,0.11323183164553632,0.16246044557353423,80,6,8
ict_liquidity_buyside_pool_formed,4471,0.008198743295679828,0.0014119673779213028,0.053114899735124545,8,4,0.11323183164553632,0.16246044557353423,80,6,8
ict_liquidity_buyside_swept,3328,0.00577229555659041,-0.00101206134421627,0.8404832504039494,8,4,0.11323183164553632,0.16246044557353423,80,6,8
ict_liquidity_sellside_pool_formed,4051,-0.008239963104042479,-0.001379993827303994,0.9274555821993063,8,4,0.11323183164553632,0.16246044557353423,80,6,8
ict_liquidity_sellside_swept,2550,-0.009850661422651015,-0.002944426170577101,0.9921457104419376,8,4,0.11323183164553632,0.16246044557353423,80,6,8
ict_mss_bearish,2504,-0.008584335653236267,-0.0016084080581167393,0.9056030864717504,8,4,0.11323183164553632,0.16246044557353423,80,6,8
ict_mss_bullish,2504,0.0048312803788306356,-0.002150062278753386,0.960401541932354,8,4,0.11323183164553632,0.16246044557353423,80,6,8
ict_nwog_gap_down,7771,-0.0074609541369354895,-0.0005185703297956677,0.7806794361952906,8,4,0.11323183164553632,0.16246044557353423,80,6,8
ict_nwog_gap_up,8734,0.006989213289592376,3.806788000517217e-05,0.47592891614316346,8,4,0.11323183164553632,0.16246044557353423,80,6,8
ict_ob_bearish_formed,1730,-0.008769925427926201,-0.0017897713171185874,0.8842971561743092,8,4,0.11323183164553632,0.16246044557353423,80,6,8
ict_ob_bearish_mitigated,1542,0.005926555564542355,-0.001067990944105323,0.7511902473360512,8,4,0.11323183164553632,0.16246044557353423,80,6,8
ict_ob_bullish_formed,2426,0.003681709145468748,-0.0032765904623312248,0.9961051184175574,8,4,0.11323183164553632,0.16246044557353423,80,6,8
ict_ob_bullish_mitigated,1597,-0.009615567246615477,-0.002771187976554514,0.9634323197287257,8,4,0.11323183164553632,0.16246044557353423,80,6,8
ict_sweep_buyside_bearish,4597,-0.006291470404177779,0.0004997705541895433,0.2825624001132796,8,4,0.11323183164553632,0.16246044557353423,80,6,8
ict_sweep_sellside_bullish,3431,0.009471639447069673,0.00256085317858262,0.006742070031227197,8,4,0.11323183164553632,0.16246044557353423,80,6,8
ict_volume_imbalance_bearish,5045,-0.009415081939126553,-0.0025412157087679388,0.9987350022215988,8,4,0.11323183164553632,0.16246044557353423,80,6,8
ict_volume_imbalance_bullish,6878,0.003829990662614132,-0.002981997350039685,0.9999910864480701,8,4,0.11323183164553632,0.16246044557353423,80,6,8
smc_equal_highs,608,-0.006723847601595759,0.00015417538021324142,0.4750942388654891,8,4,0.11323183164553632,0.16246044557353423,80,6,8
smc_equal_lows,566,0.004623623441085305,-0.00262050862856175,0.8353347025597642,8,4,0.11323183164553632,0.16246044557353423,80,6,8
smc_fvg_bearish_formed,4076,-0.011046893020218933,-0.0041614177766649725,0.9999935601008247,8,4,0.11323183164553632,0.16246044557353423,80,6,8
smc_fvg_bullish_formed,4184,0.006487487426096057,-0.0005844099253412656,0.7279269880887392,8,4,0.11323183164553632,0.16246044557353423,80,6,8
smc_internal_bos_bearish,891,-0.014230137445467105,-0.007268553617299993,0.9996643121986362,8,4,0.11323183164553632,0.16246044557353423,80,6,8
smc_internal_bos_bullish,1736,0.0019995999003559134,-0.00499060956558041,0.999685578348204,8,4,0.11323183164553632,0.16246044557353423,80,6,8
smc_internal_choch_bearish,1384,-0.006517227100990412,0.00043723686772035447,0.3957281935473947,8,4,0.11323183164553632,0.16246044557353423,80,6,8
smc_internal_choch_bullish,1389,0.006690661919443967,-0.0002587943985002481,0.5623397652585296,8,4,0.11323183164553632,0.16246044557353423,80,6,8
smc_internal_ob_bearish_formed,2275,-0.00953797572381623,-0.0025807232738854144,0.9762447895667934,8,4,0.11323183164553632,0.16246044557353423,80,6,8
smc_internal_ob_bearish_mitigated,2246,0.008250844234401632,0.0012891133396080228,0.16279978901428765,8,4,0.11323183164553632,0.16246044557353423,80,6,8
smc_internal_ob_bullish_formed,3125,0.004084683146600172,-0.0028874123601166195,0.9960793424260537,8,4,0.11323183164553632,0.16246044557353423,80,6,8
smc_internal_ob_bullish_mitigated,2914,-0.005948139891726583,0.0009924615264932301,0.1893502640114223,8,4,0.11323183164553632,0.16246044557353423,80,6,8
smc_swing_bos_bearish,37,0.011150590167661617,0.019036869081498757,0.06763306150878601,8,4,0.11323183164553632,0.16246044557353423,80,6,8
smc_swing_bos_bullish,200,0.005889199567606942,-0.0011772266445866583,0.612034952385686,8,4,0.11323183164553632,0.16246044557353423,80,6,8
smc_swing_choch_bearish,101,-0.013472964788653253,-0.0066076584730697776,0.8560421787211516,8,4,0.11323183164553632,0.16246044557353423,80,6,8
smc_swing_choch_bullish,94,0.011574207474639851,0.0045003845308729815,0.24662762680447275,8,4,0.11323183164553632,0.16246044557353423,80,6,8
smc_swing_ob_bearish_formed,138,-0.006870997155438396,0.00026804819011164074,0.4812098432730942,8,4,0.11323183164553632,0.16246044557353423,80,6,8
smc_swing_ob_bearish_mitigated,134,0.027420250218025844,0.020268002242919227,0.00022929688421898314,8,4,0.11323183164553632,0.16246044557353423,80,6,8
smc_swing_ob_bullish_formed,294,0.007706855156930391,0.0006380640033494195,0.4278583059494201,8,4,0.11323183164553632,0.16246044557353423,80,6,8
smc_swing_ob_bullish_mitigated,271,-0.006803547910132518,0.00017423253206333943,0.4809630052443302,8,4,0.11323183164553632,0.16246044557353423,80,6,8
ict_bos_bearish,2418,-0.013180939606898315,-0.006195480659937258,0.9999993573030974,13,6,0.5481139791015621,0.13774117298376026,11,6,9
ict_bos_bullish,4741,0.0033322613923233413,-0.0036211828642135203,0.9999875657684271,13,6,0.5481139791015621,0.13774117298376026,11,6,9
ict_bpr_bearish,2246,-0.0072057048006437235,-0.00023051061888217442,0.5704805337029506,13,6,0.5481139791015621,0.13774117298376026,11,6,9
ict_bpr_bullish,2311,0.004755823580313184,-0.002244891795326453,0.960117623507299,13,6,0.5481139791015621,0.13774117298376026,11,6,9
ict_displacement_bearish,16154,-0.008587054396804971,-0.0016711168304415396,0.9998987350636841,13,6,0.5481139791015621,0.13774117298376026,11,6,9
ict_displacement_bullish,17657,0.0051389478894464,-0.0018214118135356549,0.9999913103196546,13,6,0.5481139791015621,0.13774117298376026,11,6,9
ict_fvg_bearish_formed,7126,-0.008956106351214462,-0.0020178824522854508,0.9977075019840627,13,6,0.5481139791015621,0.13774117298376026,11,6,9
ict_fvg_bullish_formed,8757,0.004671057369796759,-0.0023083769765010744,0.9998752013551956,13,6,0.5481139791015621,0.13774117298376026,11,6,9
ict_liquidity_buyside_pool_formed,3010,0.009197494748693122,0.0024883076191594107,0.009567073144670592,13,6,0.5481139791015621,0.13774117298376026,11,6,9
ict_liquidity_buyside_swept,2339,0.006768545703825705,5.733247082988745e-05,0.48104369553659154,13,6,0.5481139791015621,0.13774117298376026,11,6,9
ict_liquidity_sellside_pool_formed,2582,-0.009271504579719333,-0.002497113730343817,0.9819054739359419,13,6,0.5481139791015621,0.13774117298376026,11,6,9
ict_liquidity_sellside_swept,1681,-0.010984867797072783,-0.0041997769241577726,0.9974415528868736,13,6,0.5481139791015621,0.13774117298376026,11,6,9
ict_mss_bearish,2041,-0.009580235143955014,-0.002610192332298776,0.9728482127469291,13,6,0.5481139791015621,0.13774117298376026,11,6,9
ict_mss_bullish,2042,0.004820921633502527,-0.002156592745811441,0.9439525005203792,13,6,0.5481139791015621,0.13774117298376026,11,6,9
ict_nwog_gap_down,7771,-0.0074609541369354895,-0.0005185703297956677,0.7806794361952906,13,6,0.5481139791015621,0.13774117298376026,11,6,9
ict_nwog_gap_up,8734,0.006989213289592376,3.806788000517217e-05,0.47592891614316346,13,6,0.5481139791015621,0.13774117298376026,11,6,9
ict_ob_bearish_formed,1055,-0.006112772558745953,0.0009910680544619917,0.30650492778020144,13,6,0.5481139791015621,0.13774117298376026,11,6,9
ict_ob_bearish_mitigated,942,0.005418585688767327,-0.0017022264702733388,0.795753240276664,13,6,0.5481139791015621,0.13774117298376026,11,6,9
ict_ob_bullish_formed,1541,0.004003636430917133,-0.0030642950371486902,0.9754197218351249,13,6,0.5481139791015621,0.13774117298376026,11,6,9
ict_ob_bullish_mitigated,981,-0.010955473840842885,-0.004105120688630771,0.9809860541555198,13,6,0.5481139791015621,0.13774117298376026,11,6,9
ict_sweep_buyside_bearish,4795,-0.006797933037475423,7.118931890300571e-06,0.4966634881985638,13,6,0.5481139791015621,0.13774117298376026,11,6,9
ict_sweep_sellside_bullish,3550,0.009595341312830855,0.0026850834703757613,0.004228983226663006,13,6,0.5481139791015621,0.13774117298376026,11,6,9
