n_trades,win_rate,avg_return,median_return,std_return,skewness,kurtosis,profit_factor,sharpe,sortino,expectancy,max_drawdown,avg_drawdown,calmar,cagr_annualized,reward_risk_ratio,ticker,signal_frequency,baseline_avg_return,excess_return_vs_baseline,p_value_vs_baseline,effect_size_vs_baseline,eligible,p_adjusted_vs_baseline,significant_vs_baseline
4538,0.4889819303657999,-0.001984935585765346,-0.0028455042559177857,0.08160336580180284,0.027910970665022693,3.3967106342430204,0.935143382441246,-0.12210645310060303,-0.1762156311328829,-0.0019849355857653427,-0.9999999999997232,-0.9432510981484201,-0.12718552709768724,-0.12718552709765205,0.9756002390047248,FTNT,4538,0.011261454413153415,-0.013246389998918761,0.9997785848860328,-0.1645691812770995,True,0.9999999999852733,False
4760,0.5088235294117647,0.0002330002161712429,0.0012818487226801123,0.07412394479700261,0.20968908965695277,3.294284689505661,1.0086448178091576,0.015779675588892327,0.023855207859223376,0.00023300021617124814,-0.9999999985420791,-0.9320825230083565,-0.06178438875886104,-0.06178438866878429,0.9690819533616474,AVGO,4760,0.013486484518100235,-0.013253484301928992,0.9999722093109666,-0.18514434956927578,True,0.9999999999852733,False
4709,0.507538755574432,-0.002049195916229905,0.0013237273333566169,0.07838221555710873,-0.14067333580063088,1.0092237239455102,0.9339697574101197,-0.13123999857319216,-0.19423532854748465,-0.002049195916229901,-0.9999999999993969,-0.9286952177264002,-0.12277218644802597,-0.12277218644795193,0.9062242123155093,MPWR,4709,0.011367840917378604,-0.013417036833608509,0.9999584836152966,-0.1791537764931067,True,0.9999999999852733,False
4512,0.5022163120567376,-0.0026958098938177594,0.0008823170381433432,0.08024066888515778,0.3693506871139668,6.887943071044742,0.9092313139592015,-0.16865335810102564,-0.2455280557352776,-0.0026958098938177667,-0.99999999999985,-0.9090054281978636,-0.13973323680236324,-0.1397332368023423,0.8923788359423054,FLEX,4512,0.010857950990663149,-0.013553760884480908,0.9999886341087958,-0.18475908324267595,True,0.9999999999852733,False
3911,0.5008949117872666,-0.00440343658603374,0.0002668577355020574,0.08012804250274529,-0.2056091386626778,0.9573172603941438,0.8657442791545675,-0.2758719111940779,-0.3977415585739879,-0.0044034365860337425,-0.9999999999999982,-0.9330712819862333,-0.1770029231124461,-0.17700292311244578,0.8626507569728004,PANW,3911,0.009201535485885651,-0.01360497207191939,0.9998943849426053,-0.17398688057988035,True,0.9999999999852733,False
4537,0.4844610976416134,-0.001841070070754271,-0.0013919491927883998,0.058930329034450245,0.04881475804026903,6.9571068456038425,0.9139365758074288,-0.15683093165977913,-0.21705651091220082,-0.0018410700707542672,-0.999999995648479,-0.9273806727324058,-0.08703492482546084,-0.08703492444672653,0.9709016854005217,ROST,4537,0.011797713686498831,-0.013638783757253102,0.9999999650589901,-0.24464640304371624,True,0.9999999999852733,False
4582,0.49694456569183765,-0.0035687237942527423,-0.00030042763277393636,0.07732690577472501,-0.017791333245794384,5.720782644667942,0.8779962649550477,-0.23167681529304573,-0.32210926714381327,-0.0035687237942527393,-0.9999999999999919,-0.9519867873068888,-0.1548404632248697,-0.15484046322486844,0.8864793206550965,CNC,4582,0.010161598499697602,-0.013730322293950345,0.999979481802869,-0.1866494505533201,True,0.9999999999852733,False
4474,0.4917299955297273,-0.001644377664100156,-0.0009314452395294825,0.07596650548516312,-0.046733275017379,3.166764792216771,0.9417401129249998,-0.10866249944958543,-0.15452960904637097,-0.0016443776641001558,-0.9999999999309414,-0.9250974494395866,-0.10955110162566813,-0.10955110161810268,0.9729887621266021,ULTA,4474,0.01220148928019734,-0.013845866944297496,0.9999731251943802,-0.1874504257624382,True,0.9999999999852733,False
4503,0.5067732622695981,-0.0019297413334674824,0.0010966290519563993,0.06145956353582153,-0.24481679130131997,0.7943793600248803,0.9219118843454727,-0.157619482701511,-0.23162081686155614,-0.001929741333467478,-0.9999999990039653,-0.9293103957995874,-0.09270609753472514,-0.09270609744238666,0.8960563363182552,ODFL,4503,0.011978805530917857,-0.013908546864385338,0.9999997792321343,-0.23412868203547432,True,0.9999999999852733,False
4478,0.49307726663689144,-0.002701067285261258,-0.00022326197323230268,0.07397339957763843,-0.03183796287460987,3.3514555249665356,0.904328486553491,-0.18329899986698595,-0.26025410603540056,-0.0027010672852612674,-0.9999999999977461,-0.9253132551936091,-0.12962464425828313,-0.12962464425799097,0.9178442655644806,LYV,4478,0.011263000591389218,-0.013964067876650475,0.9999943843974222,-0.19920514553287025,True,0.9999999999852733,False
4803,0.5009369144284822,-0.00283297232464922,0.00016019419387958145,0.049333091769840284,0.03422156671034655,2.5590176313641173,0.8556176174343411,-0.2882731994219374,-0.42013222502677094,-0.0028329723246492203,-0.9999999998093375,-0.9188893475194672,-0.09742528840044351,-0.09742528838186816,0.8488608698319916,MA,4803,0.011175505356515597,-0.014008477681164817,0.9999999999852733,-0.3014742573215776,True,0.9999999999852733,False
4646,0.49268187688334053,-0.0026038897419635868,-0.0009753258664007003,0.0787428057321858,-0.20999758794249468,1.332006054540087,0.9155990512176467,-0.16600148600338074,-0.23787039635518453,-0.0026038897419635963,-0.9999999999999931,-0.9303235039822032,-0.13603895185914008,-0.13603895185913914,0.9363990296638318,FIX,4646,0.011445514876872696,-0.014049404618836282,0.9999676548513686,-0.18438519534674683,True,0.9999999999852733,False
4340,0.5059907834101383,0.002183829121403676,0.001046779023211153,0.10271812274699364,-0.06301571224514681,1.8141940017869924,1.059543732458073,0.10672639735598922,0.1556138131517662,0.002183829121403663,-0.9999999999938692,-0.9319183549316827,-0.07836007699013177,-0.07836007698965136,1.0262520578043357,AXON,4340,0.016296670449490142,-0.014112841328086465,0.9981152553813243,-0.13749698207409583,True,0.9999999999852733,False
1846,0.5108342361863488,-0.0028578643548074346,0.0037106744114112633,0.12395754975611173,0.2564079722693336,1.8463889258964779,0.9411655813235013,-0.11573611474065551,-0.18379087791204043,-0.002857864354807442,-0.9999999974105152,-0.9539587698620846,-0.23635886806684916,-0.23635886745480145,0.9012433933564385,DDOG,1846,0.011403009460754964,-0.0142608738155624,0.9928863792770595,-0.1205735039921257,True,0.9999999999852733,False
