signal,direction,n_trades,n_tickers,n_entry_dates,win_rate,avg_return,median_return,std_return,skewness,kurtosis,profit_factor,expectancy,sharpe,sortino,max_drawdown,calmar,reward_risk_ratio,avg_mfe,avg_mae,median_mfe,median_mae,mean_return,ci_lower,ci_upper,ci_method,hac_ci_lower,hac_ci_upper,hac_se,effect_size_cohens_d,cohens_d_ci_lower,cohens_d_ci_upper,p_value_vs_zero,p_adj_vs_zero,reject_vs_zero,matched_null_mean,excess_return_vs_matched_random,p_value_vs_matched_random,p_adj_vs_matched_random,reject_vs_matched_random,p_value_vs_baseline_welch,p_adj_vs_baseline_welch,beats_matched_random,significance_label,low_sample_warning,statistically_significant
smc_internal_ob_bullish_formed,1,58340,496,3895,0.5579876585533082,0.0051984258096331,0.005899601142312,0.0572212558865863,0.5122795325537792,7.847663501146396,1.2954837106759465,0.0051984258096331,0.4560523891097557,0.6675584796691612,-0.9270260774824384,0.1015806718275311,1.0218056632358183,0.0418617362534705,-0.0379740087563909,0.0310974916724438,-0.0272088354699181,0.005473581866017,0.0046908411289104,0.0062648432973439,percentile_bootstrap_subsample_20000,0.0031433807634689,0.0078037829685651,0.0011888999504828,0.0954598703979971,0.0819751321348129,0.1088347904299325,1.228503862822506e-05,3.432010791377159e-05,True,0.0071791530291907,-0.0019807272195576,0.9524792267482451,0.9998391245174338,False,1.0,1.0,False,not_significant,False,False
ict_volume_imbalance_bullish,1,117546,496,3872,0.5551443690129821,0.0050128544465555,0.0056853964140028,0.0587521245753676,0.3101096990945041,10.683211403033058,1.2783972067633884,0.0050128544465555,0.4283135254678121,0.5992073506394096,-0.9865593688918556,0.0871832423313164,1.0208370492686636,0.0421943474266707,-0.0392988827113293,0.0312286540229381,-0.0276927780801934,0.005296728376935,0.0044623141767606,0.0061095406345546,percentile_bootstrap_subsample_20000,0.0026537996007313,0.0079396571531387,0.001348457816676,0.0892417894425665,0.0753324860849893,0.1027213721222932,0.0002012261214915,0.0004094311836128,True,0.0070932330694562,-0.0020803786229006,0.9388116076459884,0.9998391245174338,False,1.0,1.0,False,not_significant,False,False
ict_volume_imbalance_bearish,-1,84642,496,3769,0.4163181399305309,-0.0093969326870335,-0.0100480433027178,0.0675463695185296,0.0140181397874516,9.27530470009974,0.669331950214672,-0.0093969326870335,-0.6983680698737467,-0.9831983688819071,-1.0,-0.2607814638659879,0.936453103965422,0.0423447968715054,-0.0504842435565787,0.0285247701547875,-0.0378225923409462,-0.0093109824478857,-0.0102627040718727,-0.008364295798093,percentile_bootstrap_subsample_20000,-0.0139372510502162,-0.0046847138455552,0.0023603844776386,-0.1355357389794822,-0.1498065557241947,-0.121436807481905,6.859634173298218e-05,0.0001588546861184,True,-0.0070807676453006,-0.0023161650417329,0.8368065204248392,0.9998391245174338,False,1.0,1.0,False,not_significant,False,False
ict_ob_bullish_mitigated,-1,20562,496,3027,0.4186363194241805,-0.0093885123041441,-0.0114373855226828,0.0872062150794424,0.6930586691971199,7.356563434268271,0.7267432879610347,-0.0093885123041441,-0.5404426470988362,-0.8146913531623176,-1.0,-0.2847990235993234,1.0077146706671596,0.0575347476849111,-0.0621405334297637,0.0356073584899729,-0.0457690065201444,-0.0093539459266075,-0.0105700837229431,-0.0081436973040443,percentile_bootstrap_subsample_20000,-0.0225817009876044,0.0038738091343894,0.0067489785837887,-0.1071318617060973,-0.1219095047717239,-0.092684219202743,0.1641947366806946,0.187043842432377,False,-0.0069762818601454,-0.0024122304439986,0.6395737611898138,0.9998391245174338,False,1.0,1.0,False,not_significant,False,False
ict_bos_bullish,1,80739,496,3887,0.552013277350475,0.0043520961359336,0.0050373596075867,0.0546127811492979,0.7025602369288688,10.258749626763112,1.2580413326991424,0.0043520961359336,0.4000409565608728,0.586795436364893,-0.9703425733366398,0.0775136144466622,1.0162503556545406,0.0395839817473636,-0.0369482615569303,0.0291069305221673,-0.0263630473785115,0.0046052427461276,0.0038404080383059,0.0053644395243097,percentile_bootstrap_subsample_20000,0.0024358719123211,0.0067746135799341,0.0011068421837373,0.084691841387931,0.0709258867927271,0.0984430619808517,8.424438722098736e-05,0.0001900898993704,True,0.0072348706117669,-0.0028827744758332,0.9955133642751876,0.9998391245174338,False,1.0,1.0,False,not_significant,False,False
smc_internal_bos_bullish,1,31944,496,3635,0.5498059103431004,0.0042095340036705,0.004727797834148,0.0544165658628601,0.7059044075938395,9.316018320489976,1.2482402822747551,0.0042095340036705,0.3883319840597546,0.5790536977888822,-0.8513365098747911,0.0842104575327789,1.0172557740817951,0.0395570704868225,-0.0368136822097878,0.0290964206461681,-0.0265760869939389,0.0042317904352256,0.0034775215819769,0.0049783435355085,percentile_bootstrap_subsample_20000,0.0021005683883102,0.0063630124821411,0.0010873781594536,0.0780907488476136,0.0643777001794905,0.0917493332969006,0.0001082699671724,0.0002338099904583,True,0.0072595680670288,-0.0030500340633582,0.9975581113916032,0.9998391245174338,False,1.0,1.0,False,not_significant,False,False
smc_internal_bos_bearish,-1,16549,495,2936,0.412230346244486,-0.0103466794106852,-0.0112136185345887,0.0742478554367181,0.4301778801165936,5.699288151634331,0.671670185364281,-0.0103466794106852,-0.699547725872969,-1.0461085031117574,-1.0,-0.2835923483258392,0.955815619981888,0.0481272465996714,-0.0553996446077053,0.032400724907868,-0.0418848399546605,-0.0103466794106852,-0.011458387432479,-0.0092073890788903,percentile_bootstrap_full,-0.0171935350921702,-0.0034998237292003,0.0034933578787594,-0.139353242593031,-0.1551870054536087,-0.123351764662974,0.0030583158167755,0.0049528881548075,True,-0.0070495893814073,-0.0032970900292779,0.827458861687547,0.9998391245174338,False,1.0,1.0,False,not_significant,False,False
smc_swing_ob_bullish_mitigated,-1,3405,493,1105,0.3997063142437592,-0.0105150173261726,-0.0168420892012746,0.1159076922116791,1.004441973746134,6.1027538138710895,0.7624224247497626,-0.0105150173261726,-0.4554052198220929,-0.7439704808038242,-1.0,-0.3532067862020732,1.1439137335334424,0.082838208749354,-0.0820763689475071,0.0479020441701748,-0.0584309856503952,-0.0105150173261726,-0.0143297594524924,-0.0066458944641612,percentile_bootstrap_full,-0.0406929346410932,0.0196628999887479,0.015397179394581,-0.0907188912619306,-0.1263253737059003,-0.0564063953653872,0.4946583978109515,0.5213166348187274,False,-0.0067564411793499,-0.0037585761468227,0.5964732308279383,0.9998391245174338,False,1.0,1.0,False,not_significant,False,False
smc_fvg_bearish_formed,-1,67673,496,3774,0.4209655253941749,-0.0108983512375711,-0.0106353504893286,0.0776065829459852,0.0225120385364951,8.292123456089525,0.664652616556483,-0.0108983512375711,-0.7049568082607361,-0.9739518335036632,-1.0,-0.3010662786548684,0.9122408490367344,0.0492454440981944,-0.0586302377876609,0.0331001224514454,-0.0432493883916269,-0.0110586043213705,-0.0121532701982714,-0.0099918136813784,percentile_bootstrap_subsample_20000,-0.018077900403969,-0.0040393082387719,0.0035813392912311,-0.1414107728279813,-0.1558457149425925,-0.1272506845433098,0.002341593656419,0.0039626969570168,True,-0.0069589399780843,-0.0039394112594868,0.8643675806090696,0.9998391245174338,False,1.0,1.0,False,not_significant,False,False
ict_bos_bearish,-1,42496,496,3598,0.402414344879518,-0.0119880474476639,-0.0122902238398807,0.0742945940468261,0.3237595036922701,10.268080276867352,0.624438431712417,-0.0119880474476639,-0.8100121058067259,-1.166949716149716,-1.0,-0.322969833952881,0.925429367482574,0.0468144056650076,-0.0553958764487237,0.030789223404876,-0.0418259967008453,-0.0116818120486676,-0.0127195654440567,-0.0106489852956761,percentile_bootstrap_subsample_20000,-0.0176964211610232,-0.005667202936312,0.0030687344830596,-0.1552682610045565,-0.1702459211376536,-0.1408914907159331,9.363807534900578e-05,0.0002072993869361,True,-0.0070616104740594,-0.0049264369736044,0.9456270453972004,0.9998391245174338,False,1.0,1.0,False,not_significant,False,False
