holding_period,signal,direction,n_trades,n_tickers,n_entry_dates,win_rate,avg_return,median_return,std_return,skewness,kurtosis,profit_factor,expectancy,sharpe,sortino,max_drawdown,calmar,reward_risk_ratio,avg_mfe,avg_mae,median_mfe,median_mae,mean_return,ci_lower,ci_upper,ci_method,hac_ci_lower,hac_ci_upper,hac_se,effect_size_cohens_d,cohens_d_ci_lower,cohens_d_ci_upper,p_value_vs_zero,p_adj_vs_zero,reject_vs_zero,matched_null_mean,excess_return_vs_matched_random,p_value_vs_matched_random,p_adj_vs_matched_random,reject_vs_matched_random,p_value_vs_baseline_welch,p_adj_vs_baseline_welch,beats_matched_random,significance_label,low_sample_warning,statistically_significant
1,ict_bpr_bullish,1,26887,496,3297,0.5174619704689999,0.0008380224066125,0.0007194879707055,0.0202950353491743,0.4062011706061816,11.165352990938056,1.1305656871423353,0.0008380224066125,0.6554900278368512,0.9345700114276598,-0.7735022325563242,0.2234367973061471,1.040286201882856,0.0125340315480593,-0.0113424956232209,0.0091921199159361,-0.0085510300228287,0.0008962858900058,0.00061588009443,0.0011666796149365,percentile_bootstrap_subsample_20000,5.643539980416479e-05,0.0017361363802075,0.0004285030185256,0.0443116799143214,0.0303819252150184,0.0575125644290825,0.0505007651628883,0.0625924976666785,False,0.000743796211575,9.422619503752888e-05,0.2245151388604833,1.0,False,0.3209777461661084,1.0,False,not_significant,False,False
1,ict_nwog_gap_up,1,147587,496,854,0.5159126481329657,0.0008279024520618,0.0005710856138481,0.0191878833930707,0.5542304002788834,16.78934661169314,1.1364324357342626,0.0008279024520618,0.6849397465383809,0.9755437826539052,-0.782202022356142,0.225428364514131,1.0515082078530935,0.0121180858336787,-0.010893307061606,0.0088057864431667,-0.0081234718498602,0.0009187601445424,0.0006485536124368,0.0011771864751668,percentile_bootstrap_subsample_20000,-1.1185409397214516e-05,0.001848705698482,0.0004744707320846,0.0479425251884067,0.0340422099933488,0.0610870516324355,0.0810028381820355,0.096982989932233,False,0.0007392984244819,8.860402757993025e-05,0.0410137587735104,0.2887368617655134,False,0.2188113350337812,1.0,False,not_significant,False,False
1,smc_fvg_bearish_formed,-1,67886,496,3783,0.4660018265916389,-0.0006364015623986,-0.0013017017829878,0.0289582677658629,0.6270498451239168,16.987870288512596,0.933358365240656,-0.0006364015623986,-0.3488662267425852,-0.4922750859589378,-1.0,-0.2334146707994042,1.0593993621209494,0.0156146424343762,-0.0156932847698307,0.0103866684910016,-0.0120996845442228,-0.0008036014024018,-0.0012012185546702,-0.0004121469991328,percentile_bootstrap_subsample_20000,-0.002422347007358,0.0008151442025543,0.0008259057844716,-0.0281169769924164,-0.0421406736093425,-0.0143745993980037,0.4409738079303991,0.4647388634476062,False,-0.0007157184050715,7.931684267291914e-05,0.1482209254940741,0.8152150902174079,False,1.0,1.0,False,not_significant,False,False
1,ict_fvg_bearish_formed,-1,90931,496,3876,0.4649129559776094,-0.0006650455300115,-0.0011019462471393,0.0233107565839563,0.4967319643182963,17.74791170077155,0.9164726271539532,-0.0006650455300115,-0.4528926575013136,-0.6366401700248141,-1.0,-0.2102609193518711,1.0427735029859797,0.0131569324682491,-0.0135332021161868,0.0090193559018956,-0.0105403601184368,-0.0003966876528473,-0.0007186775699891,-8.66074489202182e-05,percentile_bootstrap_subsample_20000,-0.0013755381342981,0.0005821628286034,0.0004994226840139,-0.017034559659219,-0.0310521150117412,-0.0037069679440786,0.182982261732077,0.2031853505668489,False,-0.0007319548832308,6.690935321934763e-05,0.1568374527888155,0.8493351289486624,False,1.0,1.0,False,not_significant,False,False
1,ict_liquidity_buyside_pool_formed,1,59107,496,3930,0.5245909959903227,0.0007483286913956,0.0008695240110068,0.0189649642373747,-0.0337645844467126,14.827673025243923,1.1235237506767912,0.0007483286913956,0.626383975709946,0.8408804818516594,-0.8068249022514223,0.1906583107282816,1.003515021607822,0.0114652166153661,-0.0110208023084357,0.0090024009494638,-0.0081234215623805,0.0006509368937222,0.000386634209841,0.0009172751856319,percentile_bootstrap_subsample_20000,8.02464726921574e-05,0.0012216273147524,0.0002911739302508,0.0342172108755589,0.0203260175298944,0.0481182605671752,0.0101686728935994,0.0144329550747862,True,0.000705411628647,4.2917062748633935e-05,0.2959963671455369,1.0,False,0.6279578433558757,1.0,False,not_significant,False,False
1,smc_swing_bos_bullish,1,4581,492,2157,0.5156079458633486,0.0007269531645506,0.0005477970844511,0.0164640588115825,0.179202650642749,7.780164948329855,1.140510008036603,0.0007269531645506,0.7009221639220424,0.978114853069032,-0.4439961857682213,0.3619987266129918,1.0560099015986668,0.0110140696629414,-0.0102580193395741,0.0077487291873874,-0.007961198855504,0.0007269531645506,0.0002523982880498,0.001205911019249,percentile_bootstrap_full,0.0001706522290837,0.0012832541000174,0.0002838322211361,0.0441539460512136,0.0153654814505056,0.0732909893994819,0.0104309086964405,0.0146282066181158,True,0.0007429816222583,-1.6028457707715116e-05,0.5219508377970068,1.0,False,0.5807228038597343,1.0,False,not_significant,False,False
1,smc_fvg_bullish_formed,1,68252,496,3890,0.5070767157006388,0.0007066786177227,0.0003332056254768,0.0224998636922379,0.8017220035713021,30.03066840380818,1.0993554123199885,0.0007066786177227,0.4985885883352474,0.7132332435236582,-0.8421968447964276,0.1442356852030485,1.0555196912936202,0.0137830991010543,-0.0126829730986761,0.0098421417721547,-0.0095339898284012,0.0009095572313514,0.0006001293840823,0.001215309411132,percentile_bootstrap_subsample_20000,-1.1712781885222783e-05,0.0018308272445881,0.0004700443545068,0.0408252014144227,0.0269523434568832,0.0545440039989366,0.1327282863999342,0.1521835726800548,False,0.0007327129198816,-2.6034302158863443e-05,0.6337847118898426,1.0,False,0.7692919236871438,1.0,False,not_significant,False,False
1,ict_sweep_buyside_bearish,-1,65619,496,4011,0.462091772200125,-0.0007691415966597,-0.0010958492998391,0.0198496720680206,-0.0973187849513186,14.278958306864084,0.8913473016969231,-0.0007691415966597,-0.6151106317878124,-0.8424165081855411,-1.0,-0.2164027128667532,1.0257754796093308,0.0115555699251464,-0.0121012882063192,0.0082133214140549,-0.0094560024066194,-0.0008116715293949,-0.0010820885663331,-0.0005439801074711,percentile_bootstrap_subsample_20000,-0.0013209835597576,-0.0003023594990323,0.0002598578496149,-0.0416552741997879,-0.0554913365145909,-0.0278215373879963,0.0030778370915745,0.0047726813049966,True,-0.0007264943050205,-4.264729163919699e-05,0.7105876239658155,1.0,False,1.0,1.0,False,not_significant,False,False
1,ict_ob_bearish_mitigated,1,20166,496,3513,0.5062481404343945,0.0006752493183044,0.0002716819347243,0.0194194208822462,0.6859874910684369,13.514311133833251,1.1118037937037668,0.0006752493183044,0.5519861112334548,0.7856413707264328,-0.7660421119952231,0.1707639963601674,1.0667174218168671,0.012279224807313,-0.0114291378938174,0.0086376586181543,-0.0087925104741347,0.0006990376973281,0.0004307962912899,0.0009647085778843,percentile_bootstrap_subsample_20000,0.0002391470593794,0.0011589283352767,0.0002346423903442,0.036000187387253,0.0223570936793795,0.0496469636825509,0.0040048356733426,0.0061026067403316,True,0.0007285136806201,-5.326436231571836e-05,0.6453293588498432,1.0,False,0.7620819912840529,1.0,False,not_significant,False,False
1,smc_internal_ob_bullish_mitigated,-1,54166,496,4038,0.4727319720858103,-0.0007953300406644,-0.0007825598943094,0.0240647996995219,-0.3854463111388434,17.12506072242605,0.901186481235986,-0.0007953300406644,-0.5246448399548573,-0.6605993862148671,-1.0,-0.240042247385059,0.9916007618848668,0.0133620662868421,-0.0136457039555189,0.0091369191597893,-0.0099965470708122,-0.0007492465522284,-0.0010807075901584,-0.0004186765177427,percentile_bootstrap_subsample_20000,-0.0015522490184501,5.375591399330384e-05,0.0004097026609783,-0.0311732563571527,-0.044853753036199,-0.0175691463598411,0.0522295145884752,0.0644447226296615,False,-0.0007330760778829,-6.225396278147159e-05,0.7663396223765682,1.0,False,1.0,1.0,False,not_significant,False,False
1,smc_swing_ob_bullish_mitigated,-1,6791,494,2707,0.483875717861876,-0.0007944677853561,-0.0004382439083752,0.0223641410810734,-0.8910614561068568,15.487101636101237,0.896004004448599,-0.0007944677853561,-0.5639288834079702,-0.6843752791920559,-0.9993130366245638,-0.2326135472088181,0.9459031927669476,0.0130292974129244,-0.0134772983913839,0.0091417582166912,-0.0095871535637033,-0.0007944677853561,-0.001330542785287,-0.0002594850669233,percentile_bootstrap_full,-0.0018544422679437,0.0002655066972313,0.000540813240747,-0.0355241805386625,-0.0589543723840958,-0.011639709270714,0.1418262018871345,0.1600090482829209,False,-0.0007271268478209,-6.734093753526995e-05,0.6095218137406968,1.0,False,0.9999999945656668,1.0,False,not_significant,False,False
1,ict_liquidity_sellside_pool_formed,-1,51792,495,3821,0.4729301822675316,-0.0008087791199035,-0.0008714037696885,0.0221965884107425,0.2260027709877211,13.887353676569036,0.8957452227994506,-0.0008087791199035,-0.5784208934948443,-0.796398335839089,-1.0,-0.2336610608442409,0.9885964157727422,0.0120182557490289,-0.0131292669486385,0.0087140110836832,-0.0100579815535748,-0.0004898386218151,-0.0007879392811161,-0.000188705036638,percentile_bootstrap_subsample_20000,-0.0015489524291084,0.0005692751854781,0.0005403741126333,-0.0225973211192633,-0.0365616243523891,-0.0086933287054986,0.1344707651643983,0.153680874473598,False,-0.0007096743206514,-9.910479925214552e-05,0.8722611295086422,1.0,False,1.0,1.0,False,not_significant,False,False
1,ict_sweep_sellside_bullish,1,49450,496,3928,0.5185439838220425,0.0006196066845447,0.0007274852307095,0.021139115292481,-0.2027067383391042,14.355632998862006,1.0907346676556646,0.0006196066845447,0.4652962553911107,0.6162314065610198,-0.9576507585754482,0.1091988900348278,1.0003434669393287,0.0127711388537103,-0.0120315840398721,0.0096929583905873,-0.0089962093646595,0.0006893091137669,0.0004067823083877,0.0009761253794726,percentile_bootstrap_subsample_20000,1.0698838267528916e-05,0.0013679193892663,0.000346236091836,0.0331806513652825,0.0195321162525631,0.0470991733690087,0.0735263354249,0.0883319797596068,False,0.0007224436659098,-0.000102836981365,0.8740413457018468,1.0,False,0.935351768481784,1.0,False,not_significant,False,False
1,ict_liquidity_buyside_swept,1,44397,496,3861,0.5112507601864991,0.0005998527253718,0.0003912781492021,0.0183441919162645,0.3884309619998065,21.206401865646484,1.1034696872559615,0.0005998527253718,0.519094373361086,0.7153307074219935,-0.8670332898695989,0.1325618207787813,1.0392488987783368,0.0112946988588343,-0.0106595103809055,0.0083866410424371,-0.008146652370914,0.0004584235994935,0.0002044780193229,0.0007200889743466,percentile_bootstrap_subsample_20000,3.116672396640631e-05,0.0008856804750206,0.000217992205738,0.0246439673122575,0.0110730676863149,0.0386218504303218,0.0059283838456195,0.0086949629735752,True,0.0007075223434675,-0.0001076696180957,0.8779881626101913,1.0,False,0.9667643771606634,1.0,False,not_significant,False,False
1,smc_equal_highs,-1,10504,495,2909,0.4684881949733435,-0.0008298879280101,-0.0008338232673928,0.0191611338948972,0.1593707967302491,41.5694424020765,0.8745633343050268,-0.0008298879280101,-0.6875408581600654,-0.8923902916601334,-0.999975313438026,-0.2257171207342831,0.9813734468669696,0.0104282172409095,-0.0112961761330119,0.0077258622469473,-0.0086187386464386,-0.0008298879280101,-0.0012007837775456,-0.0004748471962047,percentile_bootstrap_full,-0.0014399809002976,-0.0002197949557226,0.0003112776419809,-0.0433110030211301,-0.0629031713554033,-0.0245849072000091,0.0076743751986112,0.0110260411016782,True,-0.0007161560390976,-0.0001137318889125,0.7200197714885839,1.0,False,1.0,1.0,False,not_significant,False,False
1,smc_internal_choch_bullish,1,26486,496,3582,0.5112889828588688,0.0005798115533894,0.0004417744898509,0.0197579916378109,0.0785143467873484,19.02177041372724,1.0924382918432487,0.0005798115533894,0.4658481101737363,0.632572086385507,-0.7987433404798912,0.1271900004309978,1.0272566244522174,0.0124093659363539,-0.0114558592234954,0.008940546764137,-0.0087096343019664,0.0005729080164336,0.0003070966264684,0.0008478632611686,percentile_bootstrap_subsample_20000,2.3468245075967563e-05,0.0011223477877914,0.000280331562905,0.0289200499685124,0.0154491831563208,0.0428493223582792,0.0386112244560002,0.0497844359286156,True,0.000728174573791,-0.0001483630204016,0.8851474826013865,1.0,False,0.9378398856048252,1.0,False,not_significant,False,False
1,smc_internal_bos_bearish,-1,16606,495,2944,0.4636276044803083,-0.0008792759652154,-0.00118891655436,0.0251393479435983,-0.0178400641897548,11.128348648204096,0.9011965694037616,-0.0008792759652154,-0.5552281331184361,-0.7590930901110124,-0.9999999989657696,-0.2605462127623257,1.0285510138135932,0.0149009739012347,-0.015261445238419,0.010190918353915,-0.011853548640564,-0.0008792759652154,-0.0012660871129284,-0.0005031299427376,percentile_bootstrap_full,-0.002488902384502,0.000730350454071,0.0008212530532634,-0.0349760847890011,-0.0506120459297014,-0.0201285771061645,0.2843260746528514,0.3060635421339562,False,-0.0007246502558939,-0.0001546257093215,0.8327284354915985,1.0,False,1.0,1.0,False,not_significant,False,False
1,ict_liquidity_sellside_swept,-1,32983,495,3727,0.469544917078495,-0.0008837999410493,-0.0010490783377066,0.02452168928433,0.2914516438860787,30.026747032763573,0.8950583927100159,-0.0008837999410493,-0.5721420312370582,-0.7596769248251412,-1.0,-0.2585297175146494,1.0015152635934568,0.0135444007522182,-0.0141999814151858,0.0093773871026412,-0.0109785101407917,-0.0008536007714239,-0.0011945105796854,-0.0005052834599366,percentile_bootstrap_subsample_20000,-0.0019782684135318,0.0002710668706838,0.0005738205610449,-0.0345183410400401,-0.0485212274578076,-0.0203044983232374,0.123510967433738,0.1430126991338019,False,-0.0007081216725583,-0.000175678268491,0.944038364518065,1.0,False,1.0,1.0,False,not_significant,False,False
1,ict_fvg_bullish_formed,1,112426,496,3906,0.512337003895896,0.0005309701263475,0.0004539044725501,0.0189816220141367,0.6559900827640528,22.382461058212016,1.0881521737865731,0.0005309701263475,0.4440552783762912,0.6220178470679896,-0.8566806990782818,0.1081602639589513,1.0218617922272488,0.0116467949281631,-0.0109579931306237,0.008522875917705,-0.0082294715502378,0.0005203214357565,0.0002568019837471,0.0007808918024732,percentile_bootstrap_subsample_20000,-1.8040588571663287e-05,0.0010586834600847,0.0002746795473428,0.0278055655307039,0.0137095410526624,0.0415957356411415,0.0532296676329756,0.0650584826625257,False,0.0007469257280483,-0.0002159556017008,0.9998719436447914,1.0,False,0.9997619956834728,1.0,False,not_significant,False,False
1,ict_ob_bullish_formed,1,32613,496,3713,0.5107472480299268,0.0004852658315055,0.0003721521159021,0.0185518912726243,0.1928129872050993,10.171350040247454,1.0818106683930055,0.0004852658315055,0.4152329348162459,0.5648639374913276,-0.8475001242104392,0.096921265024116,1.0201116748783658,0.0117164885438884,-0.0109456254842761,0.0084751080562148,-0.0082707224642141,0.0005389944191079,0.0002844647914907,0.0007961700318495,percentile_bootstrap_subsample_20000,0.0001104286504566,0.0009675601877591,0.0002186600206183,0.0291942314973232,0.015403739048907,0.0429675771055133,0.0264682967630317,0.0346350946490228,True,0.0007392013684773,-0.0002539355369718,0.9890658531349782,1.0,False,0.9957408634940502,1.0,False,not_significant,False,False
1,ict_displacement_bullish,1,213004,496,4054,0.5085021877523427,0.0004315257035095,0.0003407813932172,0.0195355094952244,0.2505712266785323,20.75912064639109,1.0694645646134802,0.0004315257035095,0.3506567451739578,0.4704004648743294,-0.9758584761803434,0.0640390304038492,1.0198781710735645,0.011810957333769,-0.0112597884359303,0.0086349039136545,-0.0084939543909323,0.0004771970370706,0.0002075485272357,0.0007575629276838,percentile_bootstrap_subsample_20000,-1.907832842959928e-05,0.0009734724025709,0.0002532063678211,0.02379972815832,0.01034317259763,0.0375853925314226,0.0883353127486435,0.1050473989443328,False,0.0007414318372315,-0.0003099061337219,0.9999999999999576,1.0,False,0.999999996644764,1.0,False,not_significant,False,False
1,smc_internal_ob_bullish_formed,1,58488,496,3904,0.5038811380112159,0.0003706467321146,0.0001917423722578,0.0187348356567793,0.3572639178416706,17.297549190229336,1.061903144183184,0.0003706467321146,0.3140585042962478,0.4343434425744526,-0.9383886699502696,0.0537696438158192,1.0288616734758451,0.0116245117428765,-0.0109697102483845,0.0083282227490365,-0.0083702041195519,0.0003588521711183,9.550633501346164e-05,0.0006229451076558,percentile_bootstrap_subsample_20000,-4.18060951722385e-05,0.0007595104374089,0.0002044212374771,0.018965469584748,0.0051118618983496,0.0330537699442201,0.0698084135642209,0.0841526081322115,False,0.0007381129359462,-0.0003674662038316,0.9999960549327148,1.0,False,0.9999980252903704,1.0,False,not_significant,False,False
1,ict_displacement_bearish,-1,190920,496,4078,0.4574900481877226,-0.0011120999201006,-0.0012844678844864,0.0225156521084831,0.1811175086036716,26.18658139328744,0.8583642349973872,-0.0011120999201006,-0.7840785087985309,-1.0423485673765396,-1.0,-0.2915754116898452,1.005116766610503,0.0124800315638812,-0.0132311794199918,0.0085643215346567,-0.010167543795145,-0.0012081731026668,-0.0015151652613815,-0.0009001310038011,percentile_bootstrap_subsample_20000,-0.0019263009924217,-0.0004900452129119,0.0003663985102557,-0.0537379579049514,-0.0675976141765883,-0.0398421037744506,0.0024036065002191,0.0037940335788212,True,-0.0007325636051216,-0.0003795363149789,1.0,1.0,False,1.0,1.0,False,not_significant,False,False
1,ict_mss_bullish,1,36614,496,3756,0.5076746599661331,0.0003462890646554,0.0003180274798492,0.0194957776329984,0.4233958371083043,24.363253892483,1.0549963521521553,0.0003462890646554,0.2819671307500083,0.3856806909002198,-0.9349137628876324,0.0429958297980532,1.0056178915123672,0.0120551040885709,-0.0113859123371287,0.008817220118553,-0.008629896156751,0.0004222722315521,0.0001584096003806,0.0006923859301266,percentile_bootstrap_subsample_20000,-0.0001329759261471,0.0009775203892514,0.0002832950797562,0.0217424048920701,0.0082018157635268,0.0354874130727581,0.2215708636277562,0.2422141117918329,False,0.0007315006229306,-0.0003852115582752,0.9998773724064788,1.0,False,0.9999539117531244,1.0,False,not_significant,False,False
1,ict_bos_bullish,1,80902,496,3896,0.503782353959111,0.0003031934304968,0.0001884473403643,0.0178758754810419,0.512376312952703,21.50635859405723,1.0535711411638973,0.0003031934304968,0.269248155289715,0.3672823747781856,-0.9937701174484574,0.0371458381101433,1.0217238598155665,0.0108080226510631,-0.0105925066116188,0.0078316509761915,-0.0080925739533171,0.0004340020215679,0.0001831704531259,0.0006821558297469,percentile_bootstrap_subsample_20000,6.181790714059233e-05,0.0008061861359953,0.0001898933421365,0.0242161198891994,0.0102665170099216,0.0379120064036272,0.1103434816782385,0.1290395533247175,False,0.000743795640379,-0.0004406022098821,0.9999999998979424,1.0,False,0.999999999820884,1.0,False,not_significant,False,False
1,smc_internal_bos_bullish,1,32002,496,3644,0.4977501406162115,0.0001975344436237,0.0,0.0178421782149168,0.661140966756628,14.714205937148478,1.0343434174533566,0.0001975344436237,0.175749958408434,0.2479614116774238,-0.9286986842076628,0.0106982734259154,1.027265544862333,0.0109749383359506,-0.0105673559656901,0.0078206137851052,-0.0081429547017493,0.0002104570964492,-3.4387552895127225e-05,0.0004570050300307,percentile_bootstrap_subsample_20000,-0.0001888125240757,0.0006097267169742,0.0002037127317262,0.011850859675926,-0.0019409825958408,0.0256882795481964,0.3322102277841994,0.3532870096073661,False,0.0007463382799885,-0.0005488038363648,0.9999995480273683,1.0,False,0.9999999574548504,1.0,False,not_significant,False,False
